0,3992.733,4077.833,4096.800,4033.934,4090.433,2582.667
1,4096.333,4070.267,4098.100,4044.667,4053.866,2582.667
2,4110.700,4007.600,4089.833,4026.533,4081.100,2582.667
3,4014.300,4140.600,4088.200,4056.700,4096.600,2582.667
4,4003.700,4103.067,4074.467,4069.134,4066.000,2582.667
5,4079.600,4098.034,4152.267,4077.100,3953.967,2582.667
6,4067.500,4071.366,4072.100,4044.533,3876.933,2582.667
7,4081.900,4011.600,4076.167,4123.200,3811.066,2582.667
8,4090.400,4143.033,4036.134,4088.600,3689.467,2582.667
9,4054.733,4138.633,4015.233,3891.233,3640.967,2582.667
10,4052.500,4109.267,4112.133,3943.500,3608.167,2582.667
11,4100.267,4148.467,4045.533,3840.667,3553.000,2582.667
12,4100.367,4022.467,4039.200,3792.833,3556.167,2582.667
13,4069.167,4054.233,3994.833,3701.733,3517.800,2582.667
14,4055.000,4089.167,4047.500,3636.634,3566.600,2582.667
15,4061.500,4034.333,4001.566,3554.167,3512.833,2582.667
16,4081.900,4094.767,4009.400,3474.233,3497.467,2582.667
17,4083.667,4111.567,3952.733,3436.033,3497.333,2582.667
18,4077.033,4068.700,3984.900,3434.533,3502.667,2582.667
19,4012.767,4145.033,3928.267,3328.500,3497.333,2582.667
20,4139.066,4077.700,3913.333,3316.100,3497.333,2582.667
21,4095.767,4086.467,3800.033,3295.200,3502.667,2582.667
22,4042.066,4076.233,3802.600,3261.267,3497.333,2582.667
23,4055.867,4065.600,3731.533,3244.833,3497.333,2582.667
24,4103.767,4072.267,3674.567,3212.767,3497.333,2582.667
25,4082.900,4062.900,3733.000,3217.500,3497.333,2582.667
26,4058.567,4086.267,3654.000,3157.066,3497.333,2582.667
27,4087.167,4080.134,3679.000,3153.300,3497.333,2582.667
28,4105.433,4047.467,3599.733,3135.634,3497.333,2582.667
29,4065.333,4044.134,3585.200,3096.100,3497.333,2582.667
30,4049.200,4016.967,3548.134,3103.800,3497.333,2582.667
31,4039.433,4009.733,3546.200,3104.933,3497.333,2582.667
32,4087.866,4021.533,3520.366,3049.333,3497.333,2582.667
33,4126.033,4116.867,3516.934,3047.667,3497.333,2582.667
34,3990.134,4010.866,3513.567,3046.134,3497.333,2582.667
35,3958.767,4015.134,3499.333,3011.833,3497.333,2582.667
36,4055.667,3989.000,3441.767,3047.000,3497.333,2582.667
37,4096.333,3947.934,3410.000,2999.634,3497.333,2582.667
38,4068.967,3928.467,3423.566,3000.866,3497.333,2582.667
39,4057.667,3965.400,3354.866,3003.067,3497.333,2582.667
40,4076.767,3873.333,3388.033,3004.634,3497.333,2582.667
41,4069.533,3899.800,3349.500,3004.533,3497.333,2582.667
42,4055.566,3919.233,3316.167,3009.167,3497.333,2582.667
43,4106.633,3911.833,3345.533,3017.800,3497.333,2582.667
44,4190.033,3923.967,3329.433,3006.700,3497.333,2582.667
45,4054.667,3844.633,3345.400,3005.767,3497.333,2582.667
46,4134.667,3825.167,3311.900,3008.433,3497.333,2582.667
47,4108.400,3803.967,3311.866,3011.000,3497.333,2582.667
48,4054.500,3831.600,3333.167,3015.433,3497.333,2582.667
49,4106.467,3831.434,3259.800,3012.300,3497.333,2582.667
50,4061.233,3779.967,3270.933,3018.800,3497.333,2582.667
51,4088.033,3799.167,3265.133,3006.000,3497.333,2582.667
52,4099.000,3853.100,3279.233,3007.033,3497.333,2582.667
53,4039.533,3782.467,3269.200,3002.733,3497.333,2582.667
54,4136.867,3741.900,3217.033,3001.767,3497.333,2582.667
55,4073.934,3743.067,3233.733,3003.067,3497.333,2582.667
56,4028.333,3721.900,3244.733,3004.533,3497.333,2582.667
57,4018.800,3727.233,3217.300,3004.467,3497.333,2582.667
58,4158.833,3684.634,3226.500,3000.467,3497.333,2582.667
59,4067.767,3703.100,3247.567,3003.300,3497.333,2582.667
60,4045.833,3760.267,3212.267,3002.000,3497.333,2582.667
61,4064.000,3698.533,3210.400,3011.634,3497.333,2582.667
62,4092.067,3660.967,3186.500,3002.233,3497.333,2582.667
63,4085.033,3616.634,3201.667,3008.433,3497.333,2582.667
64,4120.900,3661.366,3182.600,3002.733,3497.333,2582.667
65,4047.900,3640.267,3179.033,3004.366,3497.333,2582.667
66,4040.134,3621.300,3197.933,3002.233,3497.333,2582.667
67,4144.467,3659.067,3202.267,3001.767,3497.333,2582.667
68,4105.667,3595.933,3211.967,3000.467,3497.333,2582.667
69,4079.400,3635.533,3230.833,3003.067,3497.333,2582.667
70,4116.700,3589.467,3173.100,3003.533,3497.333,2582.667
71,4088.600,3592.634,3189.267,3001.767,3497.333,2582.667
72,4092.233,3628.566,3173.533,3001.767,3497.333,2582.667
73,4088.467,3548.233,3150.600,3004.366,3497.333,2582.667
74,4104.100,3564.700,3188.333,3004.366,3497.333,2582.667
75,4095.567,3604.233,3166.366,2999.167,3497.333,2582.667
76,4067.000,3538.700,3168.100,3000.467,3497.333,2582.667
77,4114.000,3561.000,3165.400,3005.667,3497.333,2582.667
78,4078.800,3495.200,3153.533,3005.667,3497.333,2582.667
79,4045.567,3491.200,3146.600,3005.667,3497.333,2582.667
80,4118.500,3446.933,3183.433,3005.667,3497.333,2582.667
81,4149.000,3515.566,3160.267,3005.667,3497.333,2582.667
82,4102.233,3489.567,3138.500,3005.667,3497.333,2582.667
83,4036.200,3522.733,3141.033,3005.667,3497.333,2582.667
84,4071.033,3488.167,3137.667,3005.667,3497.333,2582.667
85,4046.366,3447.667,3099.866,3005.667,3497.333,2582.667
86,4101.966,3448.533,3106.233,3005.667,3497.333,2582.667
87,4008.000,3440.733,3127.967,3005.667,3497.333,2582.667
88,4110.500,3489.433,3114.267,3005.667,3497.333,2582.667
89,4040.533,3422.767,3163.400,3005.667,3497.333,2582.667
90,4088.967,3442.267,3151.366,3005.667,3497.333,2582.667
91,4140.167,3454.100,3124.934,3005.667,3497.333,2582.667
92,4070.100,3443.866,3122.233,3005.667,3497.333,2582.667
93,4114.500,3429.267,3106.400,3005.667,3497.333,2582.667
94,4101.067,3451.200,3115.733,3005.667,3497.333,2582.667
95,4024.366,3473.933,3121.267,3005.667,3497.333,2582.667
96,4076.533,3428.200,3129.200,3005.667,3497.333,2582.667
97,4096.300,3457.400,3104.067,3005.667,3497.333,2582.667
98,4103.167,3390.700,3090.200,3005.667,3497.333,2582.667
99,4007.400,3438.667,3094.000,3005.667,3497.333,2582.667
100,4101.434,3392.200,3091.000,3005.667,3497.333,2582.667
101,4071.667,3400.500,3075.933,3005.667,3497.333,2582.667
102,4074.967,3464.433,3086.700,3005.667,3497.333,2582.667
103,4065.667,3424.500,3106.933,3005.667,3497.333,2582.667
104,4127.434,3408.033,3084.333,3005.667,3497.333,2582.667
105,4088.267,3431.000,3092.366,3005.667,3497.333,2582.667
106,4048.200,3386.767,3095.934,3005.667,3497.333,2582.667
107,4121.667,3356.467,3098.167,3005.667,3497.333,2582.667
108,4125.200,3398.933,3089.000,3005.667,3497.333,2582.667
109,4044.233,3417.500,3109.667,3005.667,3497.333,2582.667
110,4080.767,3406.800,3068.866,3005.667,3497.333,2582.667
111,4102.867,3396.533,3079.066,3005.667,3497.333,2582.667
112,4028.800,3383.866,3081.700,3005.667,3497.333,2582.667
113,4075.167,3426.767,3063.267,3005.667,3497.333,2582.667
114,4130.934,3460.000,3076.967,3005.667,3497.333,2582.667
115,4107.367,3377.800,3070.533,3005.667,3497.333,2582.667
116,4072.300,3358.167,3058.267,3005.667,3497.333,2582.667
117,4034.400,3359.833,3082.600,3005.667,3497.333,2582.667
118,4097.700,3355.667,3047.667,3005.667,3497.333,2582.667
119,4085.100,3334.866,3049.167,3005.667,3497.333,2582.667
120,4085.066,3378.900,3057.933,3005.667,3497.333,2582.667
121,4031.767,3360.366,3045.333,3005.667,3497.333,2582.667
122,4089.667,3364.533,3053.533,3005.667,3497.333,2582.667
123,3981.134,3374.200,3061.833,3005.667,3497.333,2582.667
124,4054.400,3359.200,3060.866,3005.667,3497.333,2582.667
125,4051.333,3329.167,3039.567,3005.667,3497.333,2582.667
126,4069.333,3372.700,3075.900,3005.667,3497.333,2582.667
127,4121.867,3413.167,3087.067,3005.667,3497.333,2582.667
128,4103.066,3325.467,3044.634,3005.667,3497.333,2582.667
129,4082.400,3365.800,3044.300,3005.667,3497.333,2582.667
130,4032.900,3362.667,3075.167,3005.667,3497.333,2582.667
131,4040.533,3364.866,3054.800,3005.667,3497.333,2582.667
132,4091.366,3333.767,3039.700,3005.667,3497.333,2582.667
133,4070.300,3318.600,3044.100,3005.667,3497.333,2582.667
134,4083.600,3324.067,3062.600,3005.667,3497.333,2582.667
135,4078.934,3352.300,3027.733,3005.667,3497.333,2582.667
136,4083.967,3394.000,3053.500,3005.667,3497.333,2582.667
137,4112.733,3285.634,3046.300,3005.667,3497.333,2582.667
138,4059.600,3350.267,3044.233,3005.667,3497.333,2582.667
139,4054.733,3296.800,3018.000,3005.667,3497.333,2582.667
140,4011.900,3303.967,3048.467,3005.667,3497.333,2582.667
141,4072.366,3341.433,3065.567,3005.667,3497.333,2582.667
142,4075.433,3309.767,3015.366,3005.667,3497.333,2582.667
143,4064.333,3287.467,3008.767,3005.667,3497.333,2582.667
144,4070.634,3320.500,3023.200,3005.667,3497.333,2582.667
145,4081.366,3341.866,3028.300,3005.667,3497.333,2582.667
146,4168.967,3268.366,3034.700,3005.667,3497.333,2582.667
147,4098.367,3304.533,3009.967,3005.667,3497.333,2582.667
148,4114.233,3326.634,3007.933,3005.667,3497.333,2582.667
149,4171.167,3330.033,2991.300,3005.667,3497.333,2582.667
150,4113.500,3367.767,2998.866,3005.667,3497.333,2582.667
151,4153.500,3299.967,3024.267,3005.667,3497.333,2582.667
152,4029.400,3315.100,3016.000,3005.667,3497.333,2582.667
153,4112.567,3316.267,2996.134,3005.667,3497.333,2582.667
154,4103.533,3291.566,2999.033,3005.667,3497.333,2582.667
155,4121.200,3297.600,3008.467,3005.667,3497.333,2582.667
156,4099.633,3325.267,3011.067,3005.667,3497.333,2582.667
157,4135.867,3276.134,3009.000,3005.667,3497.333,2582.667
158,4059.767,3332.733,2978.467,3005.667,3497.333,2582.667
159,4048.400,3246.467,3009.134,3005.667,3497.333,2582.667
160,4087.767,3292.300,3013.733,3005.667,3497.333,2582.667
161,4125.300,3269.500,3002.134,3005.667,3497.333,2582.667
162,4038.000,3301.333,3002.667,3005.667,3497.333,2582.667
163,4157.567,3317.700,2985.733,3005.667,3497.333,2582.667
164,4131.167,3287.267,2990.267,3005.667,3497.333,2582.667
165,4050.933,3300.100,3039.566,3005.667,3497.333,2582.667
166,4038.134,3294.400,3019.733,3005.667,3497.333,2582.667
167,4000.533,3313.667,2973.300,3005.667,3497.333,2582.667
168,4103.434,3308.667,3008.366,3005.667,3497.333,2582.667
169,4039.933,3300.833,3019.000,3005.667,3497.333,2582.667
170,4032.300,3253.700,2996.866,3005.667,3497.333,2582.667
171,4079.134,3297.600,2964.833,3005.667,3497.333,2582.667
172,4112.500,3305.134,3001.600,3005.667,3497.333,2582.667
173,4060.866,3310.467,2978.167,3005.667,3497.333,2582.667
174,4053.934,3301.333,2980.167,3005.667,3497.333,2582.667
175,4106.067,3290.200,3007.033,3005.667,3497.333,2582.667
176,4076.500,3262.733,3013.333,3005.667,3497.333,2582.667
177,4126.100,3300.567,2989.066,3005.667,3497.333,2582.667
178,4069.800,3319.934,3014.533,3005.667,3497.333,2582.667
179,4068.100,3296.366,2992.700,3005.667,3497.333,2582.667
180,4087.667,3304.800,3005.300,3005.667,3497.333,2582.667
181,4118.633,3308.400,3023.200,3005.667,3497.333,2582.667
182,4040.866,3335.000,2992.634,3005.667,3497.333,2582.667
183,4048.067,3322.467,2980.134,3005.667,3497.333,2582.667
184,4073.934,3296.033,3013.134,3005.667,3497.333,2582.667
185,4064.267,3301.533,2978.267,3005.667,3497.333,2582.667
186,4076.900,3249.800,2978.000,3005.667,3497.333,2582.667
187,4117.600,3283.767,3024.067,3005.667,3497.333,2582.667
188,4103.767,3257.434,2966.767,3005.667,3497.333,2582.667
189,4061.200,3282.600,2974.833,3005.667,3497.333,2582.667
190,4036.200,3302.733,2991.067,3005.667,3497.333,2582.667
191,4145.333,3295.067,3003.366,3005.667,3497.333,2582.667
192,4085.366,3300.767,2966.933,3005.667,3497.333,2582.667
193,4121.000,3319.333,2967.566,3005.667,3497.333,2582.667
194,4025.900,3314.567,2976.833,3005.667,3497.333,2582.667
195,4029.200,3238.067,2975.767,3005.667,3497.333,2582.667
196,4066.900,3276.100,2961.800,3005.667,3497.333,2582.667
197,4100.533,3282.100,2966.934,3005.667,3497.333,2582.667
198,4095.366,3269.366,2957.600,3005.667,3497.333,2582.667
199,4101.100,3253.833,2985.000,3005.667,3497.333,2582.667
200,4083.300,3292.200,2974.467,3005.667,3497.333,2582.667
201,4028.167,3311.600,2975.700,3005.667,3497.333,2582.667
202,4100.300,3253.533,2959.433,3005.667,3497.333,2582.667
203,4031.333,3237.333,2972.967,3005.667,3497.333,2582.667
204,4096.733,3252.300,2980.533,3005.667,3497.333,2582.667
205,4074.667,3248.900,2961.733,3005.667,3497.333,2582.667
206,4035.933,3243.400,2971.134,3005.667,3497.333,2582.667
207,4070.200,3287.000,2967.634,3005.667,3497.333,2582.667
208,4113.800,3268.333,2923.800,3005.667,3497.333,2582.667
209,4043.667,3246.866,2961.900,3005.667,3497.333,2582.667
210,4095.267,3247.366,2991.866,3005.667,3497.333,2582.667
211,4083.300,3260.366,2962.267,3005.667,3497.333,2582.667
212,4058.100,3289.967,2963.633,3005.667,3497.333,2582.667
213,4050.500,3236.400,2944.934,3005.667,3497.333,2582.667
214,4102.167,3276.100,2979.100,3005.667,3497.333,2582.667
215,4042.634,3210.567,2950.600,3005.667,3497.333,2582.667
216,4121.633,3270.866,2949.800,3005.667,3497.333,2582.667
217,4075.100,3289.100,2970.600,3005.667,3497.333,2582.667
218,4035.667,3257.967,2953.366,3005.667,3497.333,2582.667
219,4030.500,3268.066,2946.400,3005.667,3497.333,2582.667
220,4070.333,3287.733,2945.733,3005.667,3497.333,2582.667
221,4060.500,3295.634,2951.267,3005.667,3497.333,2582.667
222,4126.100,3281.033,2943.400,3005.667,3497.333,2582.667
223,4046.000,3255.833,2958.233,3005.667,3497.333,2582.667
224,4019.767,3216.700,2949.267,3005.667,3497.333,2582.667
225,4091.433,3263.467,2960.400,3005.667,3497.333,2582.667
226,4084.667,3245.100,2958.733,3005.667,3497.333,2582.667
227,4116.933,3260.566,2958.800,3005.667,3497.333,2582.667
228,4059.733,3281.866,2940.067,3005.667,3497.333,2582.667
229,4109.200,3271.066,2957.467,3005.667,3497.333,2582.667
230,4022.033,3310.267,2983.866,3005.667,3497.333,2582.667
231,4056.866,3266.233,2986.467,3005.667,3497.333,2582.667
232,4136.700,3276.134,2974.134,3005.667,3497.333,2582.667
233,4119.033,3304.733,2948.300,3005.667,3497.333,2582.667
234,4125.300,3277.467,2982.033,3005.667,3497.333,2582.667
235,4084.800,3267.900,2987.467,3005.667,3497.333,2582.667
236,4055.333,3227.500,2973.800,3005.667,3497.333,2582.667
237,4076.066,3259.000,2984.967,3005.667,3497.333,2582.667
238,4017.567,3286.866,2976.900,3005.667,3497.333,2582.667
239,4137.700,3257.700,2983.267,3005.667,3497.333,2582.667
240,4074.800,3241.600,2987.833,3005.667,3497.333,2582.667
241,4159.300,3318.267,2949.134,3005.667,3497.333,2582.667
242,4087.733,3305.033,2966.134,3005.667,3497.333,2582.667
243,4107.533,3266.500,2988.634,3005.667,3497.333,2582.667
244,4119.633,3258.567,2985.267,3005.667,3497.333,2582.667
245,4049.134,3283.767,2971.800,3005.667,3497.333,2582.667
246,4080.000,3234.733,2999.100,3005.667,3497.333,2582.667
247,4083.500,3270.100,2982.767,3005.667,3497.333,2582.667
248,4097.567,3310.934,2989.033,3005.667,3497.333,2582.667
249,3992.800,3210.833,2976.433,3005.667,3497.333,2582.667
250,4030.433,3299.733,2996.167,3005.667,3497.333,2582.667
251,4090.334,3288.167,2984.767,3005.667,3497.333,2582.667
252,4101.633,3262.100,2988.000,3005.667,3497.333,2582.667
253,4080.700,3284.533,2974.600,3005.667,3497.333,2582.667
254,4087.167,3263.733,2975.233,3005.667,3497.333,2582.667
255,4080.566,3269.033,2988.833,3005.667,3497.333,2582.667
256,4108.667,3253.733,2970.567,3005.667,3497.333,2582.667
257,4076.267,3249.800,3016.433,3005.667,3497.333,2582.667
258,4103.300,3268.567,2960.100,3005.667,3497.333,2582.667
259,4055.366,3275.833,2981.033,3005.667,3497.333,2582.667
260,3999.700,3278.066,2996.767,3005.667,3497.333,2582.667
261,4063.433,3220.900,2996.833,3005.667,3497.333,2582.667
262,4068.134,3270.567,2961.167,3005.667,3497.333,2582.667
263,4050.733,3228.366,3009.400,3005.667,3497.333,2582.667
264,4048.567,3278.100,2986.667,3005.667,3497.333,2582.667
265,4114.633,3275.300,2972.634,3005.667,3497.333,2582.667
266,4072.100,3284.833,2954.400,3005.667,3497.333,2582.667
267,4041.033,3258.933,3001.167,3005.667,3497.333,2582.667
268,4082.733,3268.200,2975.400,3005.667,3497.333,2582.667
269,4070.667,3291.733,3001.700,3005.667,3497.333,2582.667
270,4010.667,3310.467,2968.134,3005.667,3497.333,2582.667
271,4077.866,3265.700,3005.900,3005.667,3497.333,2582.667
