0,2078.700,2223.333,1348.333
1,2063.333,2332.000,1348.333
2,2098.134,2335.333,1348.333
3,2063.533,2278.000,1348.333
4,2037.900,2429.000,1348.333
5,2075.667,2301.333,1348.333
6,2072.667,2283.667,1348.333
7,2059.933,2233.333,1348.333
8,2059.767,2260.000,1348.333
9,2045.167,2282.000,1348.333
10,2065.867,2192.333,1348.333
11,2089.100,2231.667,1348.333
12,2046.333,2319.333,1348.333
13,2098.833,2375.667,1348.333
14,2065.700,2280.667,1348.333
15,2126.933,2251.000,1348.333
16,2070.800,2383.667,1348.333
17,2075.633,2351.333,1348.333
18,2054.167,2180.000,1348.333
19,2064.767,2228.667,1348.333
20,2084.300,2319.333,1348.333
21,2077.134,2205.667,1348.333
22,2059.167,2289.000,1348.333
23,2074.133,2231.333,1348.333
24,2063.567,2371.667,1348.333
25,2034.233,2361.333,1348.333
26,2066.333,2190.333,1348.333
27,2055.600,2348.333,1348.333
28,2040.567,2245.000,1348.333
29,2042.533,2336.667,1348.333
30,2035.433,2391.000,1348.333
31,2021.600,2336.333,1348.333
32,1998.967,2351.000,1348.333
33,1992.100,2320.000,1348.333
34,1957.467,2262.667,1348.333
35,1975.200,2357.667,1348.333
36,1999.633,2262.667,1348.333
37,1943.400,2375.667,1348.333
38,1933.300,2435.667,1348.333
39,1912.067,2346.333,1348.333
40,1913.400,2296.000,1348.333
41,1909.533,2447.000,1348.333
42,1916.767,2311.667,1348.333
43,1895.067,2309.333,1348.333
44,1879.867,2414.000,1348.333
45,1901.967,2367.000,1348.333
46,1881.933,2268.667,1348.333
47,1864.200,2388.333,1348.333
48,1896.167,2450.667,1348.333
49,1859.733,2266.667,1348.333
50,1840.533,2333.333,1348.333
51,1863.867,2268.333,1348.333
52,1848.167,2290.000,1348.333
53,1809.767,2433.667,1348.333
54,1804.767,2348.000,1348.333
55,1777.433,2415.000,1348.333
56,1768.833,2253.000,1348.333
57,1807.067,2329.333,1348.333
58,1804.067,2279.333,1348.333
59,1760.867,2307.333,1348.333
60,1753.533,2326.333,1348.333
61,1756.767,2258.667,1348.333
62,1759.933,2420.000,1348.333
63,1762.067,2275.667,1348.333
64,1729.333,2290.667,1348.333
65,1708.633,2294.667,1348.333
66,1748.667,2341.667,1348.333
67,1730.800,2248.333,1348.333
68,1705.567,2326.333,1348.333
69,1732.000,2373.333,1348.333
70,1702.700,2259.000,1348.333
71,1724.967,2304.333,1348.333
72,1718.267,2281.333,1348.333
73,1709.933,2303.000,1348.333
74,1717.333,2133.667,1348.333
75,1697.067,2335.333,1348.333
76,1682.700,2333.000,1348.333
77,1686.700,2409.333,1348.333
78,1684.633,2277.000,1348.333
79,1679.567,2245.333,1348.333
