0,4079.634,2582.667
1,4102.533,2582.667
2,4106.000,2582.667
3,4106.600,2582.667
4,4082.467,2582.667
5,4038.100,2582.667
6,4189.534,2582.667
7,4128.133,2582.667
8,4107.200,2582.667
9,4139.400,2582.667
10,4076.833,2582.667
11,4105.367,2582.667
12,4033.933,2582.667
13,4110.867,2582.667
14,4056.967,2582.667
15,4088.233,2582.667
16,4093.700,2582.667
17,4091.066,2582.667
18,3983.467,2582.667
19,4067.233,2582.667
20,4067.033,2582.667
21,4095.967,2582.667
22,4051.433,2582.667
23,4025.533,2582.667
24,4096.033,2582.667
25,4096.434,2582.667
26,4087.467,2582.667
27,4081.767,2582.667
28,4088.933,2582.667
29,4038.167,2582.667
30,4157.700,2582.667
31,4048.100,2582.667
32,4044.833,2582.667
33,4005.634,2582.667
34,4058.600,2582.667
35,4053.700,2582.667
36,4041.567,2582.667
37,3964.500,2582.667
38,4010.700,2582.667
39,3987.400,2582.667
40,3976.833,2582.667
41,3970.300,2582.667
42,3876.200,2582.667
43,3894.900,2582.667
44,3928.033,2582.667
45,3922.366,2582.667
46,3921.000,2582.667
47,3954.100,2582.667
48,3856.634,2582.667
49,3869.600,2582.667
50,3832.600,2582.667
51,3880.866,2582.667
52,3818.000,2582.667
53,3812.400,2582.667
54,3798.800,2582.667
55,3745.533,2582.667
56,3765.366,2582.667
57,3807.167,2582.667
58,3740.467,2582.667
59,3767.033,2582.667
60,3718.967,2582.667
61,3745.533,2582.667
62,3714.467,2582.667
63,3662.933,2582.667
64,3685.533,2582.667
65,3607.366,2582.667
66,3663.167,2582.667
67,3575.500,2582.667
68,3576.366,2582.667
69,3682.833,2582.667
70,3623.067,2582.667
71,3628.400,2582.667
72,3597.634,2582.667
73,3567.167,2582.667
74,3528.433,2582.667
75,3509.567,2582.667
76,3556.100,2582.667
77,3550.000,2582.667
78,3480.000,2582.667
79,3487.200,2582.667
80,3499.900,2582.667
81,3506.600,2582.667
82,3506.800,2582.667
83,3483.167,2582.667
84,3490.900,2582.667
85,3457.434,2582.667
86,3471.433,2582.667
87,3457.600,2582.667
88,3431.533,2582.667
89,3451.634,2582.667
90,3404.500,2582.667
91,3387.733,2582.667
92,3374.667,2582.667
93,3441.900,2582.667
94,3391.433,2582.667
95,3393.934,2582.667
96,3418.200,2582.667
97,3410.467,2582.667
98,3397.800,2582.667
99,3382.033,2582.667
100,3363.300,2582.667
101,3344.233,2582.667
102,3308.167,2582.667
103,3338.133,2582.667
104,3335.667,2582.667
105,3296.333,2582.667
106,3363.833,2582.667
107,3327.300,2582.667
108,3330.833,2582.667
109,3362.333,2582.667
110,3306.467,2582.667
111,3324.833,2582.667
112,3321.934,2582.667
113,3329.900,2582.667
114,3298.900,2582.667
115,3324.467,2582.667
116,3300.500,2582.667
117,3307.967,2582.667
118,3291.667,2582.667
119,3308.333,2582.667
120,3290.600,2582.667
121,3294.933,2582.667
122,3314.667,2582.667
123,3284.866,2582.667
124,3222.800,2582.667
125,3282.467,2582.667
126,3273.600,2582.667
127,3270.933,2582.667
128,3278.933,2582.667
129,3300.233,2582.667
130,3240.566,2582.667
131,3274.300,2582.667
132,3259.733,2582.667
133,3272.600,2582.667
134,3268.000,2582.667
135,3259.100,2582.667
136,3265.267,2582.667
137,3266.833,2582.667
138,3236.634,2582.667
139,3283.134,2582.667
140,3255.833,2582.667
141,3272.200,2582.667
142,3255.300,2582.667
143,3229.033,2582.667
144,3276.000,2582.667
145,3260.433,2582.667
146,3218.967,2582.667
147,3220.000,2582.667
148,3246.700,2582.667
149,3241.167,2582.667
150,3259.567,2582.667
151,3226.233,2582.667
152,3236.767,2582.667
153,3213.634,2582.667
154,3245.067,2582.667
155,3278.067,2582.667
156,3231.933,2582.667
157,3222.467,2582.667
158,3261.800,2582.667
159,3236.000,2582.667
160,3257.500,2582.667
161,3207.366,2582.667
162,3221.167,2582.667
163,3235.300,2582.667
164,3224.800,2582.667
165,3212.434,2582.667
166,3201.800,2582.667
167,3234.267,2582.667
168,3242.134,2582.667
169,3267.233,2582.667
170,3275.300,2582.667
171,3218.200,2582.667
172,3205.366,2582.667
173,3220.333,2582.667
174,3229.200,2582.667
175,3193.267,2582.667
176,3198.033,2582.667
177,3188.200,2582.667
178,3211.167,2582.667
179,3208.967,2582.667
180,3236.933,2582.667
181,3192.167,2582.667
182,3235.100,2582.667
183,3209.567,2582.667
184,3198.533,2582.667
185,3226.533,2582.667
186,3189.500,2582.667
187,3232.300,2582.667
188,3213.333,2582.667
189,3200.467,2582.667
190,3216.533,2582.667
191,3181.433,2582.667
192,3231.667,2582.667
193,3184.300,2582.667
194,3222.000,2582.667
195,3196.300,2582.667
196,3163.533,2582.667
197,3233.933,2582.667
198,3173.134,2582.667
199,3185.434,2582.667
200,3206.467,2582.667
201,3209.333,2582.667
202,3185.800,2582.667
203,3223.934,2582.667
204,3177.033,2582.667
205,3170.667,2582.667
206,3221.167,2582.667
207,3206.500,2582.667
208,3247.467,2582.667
209,3177.933,2582.667
210,3181.833,2582.667
211,3158.200,2582.667
212,3196.033,2582.667
213,3179.833,2582.667
214,3177.300,2582.667
215,3195.300,2582.667
216,3176.000,2582.667
217,3132.800,2582.667
218,3183.433,2582.667
219,3145.900,2582.667
220,3169.533,2582.667
221,3174.100,2582.667
222,3138.600,2582.667
223,3171.366,2582.667
224,3200.067,2582.667
225,3160.200,2582.667
226,3195.967,2582.667
227,3175.433,2582.667
228,3209.700,2582.667
229,3206.333,2582.667
230,3199.033,2582.667
231,3178.033,2582.667
232,3163.366,2582.667
233,3192.833,2582.667
234,3196.200,2582.667
235,3204.100,2582.667
236,3191.233,2582.667
237,3232.700,2582.667
238,3176.767,2582.667
239,3193.400,2582.667
240,3181.366,2582.667
241,3199.066,2582.667
242,3131.366,2582.667
243,3188.667,2582.667
244,3188.134,2582.667
245,3198.067,2582.667
246,3200.900,2582.667
247,3146.033,2582.667
248,3178.100,2582.667
249,3169.167,2582.667
250,3154.800,2582.667
251,3177.767,2582.667
252,3184.200,2582.667
253,3146.667,2582.667
254,3188.533,2582.667
255,3171.033,2582.667
256,3184.733,2582.667
257,3163.934,2582.667
258,3197.134,2582.667
259,3180.600,2582.667
260,3115.634,2582.667
261,3160.400,2582.667
262,3174.900,2582.667
263,3190.700,2582.667
264,3118.634,2582.667
265,3162.267,2582.667
266,3161.567,2582.667
267,3174.067,2582.667
268,3162.167,2582.667
269,3160.300,2582.667
270,3182.800,2582.667
271,3177.366,2582.667
272,3164.066,2582.667
273,3198.000,2582.667
274,3151.900,2582.667
275,3169.000,2582.667
276,3176.233,2582.667
277,3168.433,2582.667
278,3151.267,2582.667
279,3168.300,2582.667
280,3185.733,2582.667
281,3156.800,2582.667
282,3160.167,2582.667
283,3161.733,2582.667
284,3156.467,2582.667
285,3161.300,2582.667
286,3182.100,2582.667
287,3137.067,2582.667
288,3152.533,2582.667
289,3150.967,2582.667
290,3160.400,2582.667
291,3113.967,2582.667
292,3164.000,2582.667
293,3148.134,2582.667
294,3170.400,2582.667
295,3175.267,2582.667
296,3133.467,2582.667
297,3154.400,2582.667
298,3148.467,2582.667
299,3131.133,2582.667
300,3195.000,2582.667
301,3135.933,2582.667
302,3187.366,2582.667
303,3147.533,2582.667
304,3143.300,2582.667
305,3164.833,2582.667
306,3115.667,2582.667
307,3143.733,2582.667
308,3114.467,2582.667
309,3152.367,2582.667
310,3148.933,2582.667
311,3148.134,2582.667
