0,4076.500,4112.433,2582.667
1,4053.433,4058.533,2582.667
2,4086.167,4061.767,2582.667
3,4031.800,4111.767,2582.667
4,4120.833,4101.300,2582.667
5,4014.300,3997.500,2582.667
6,4058.467,4120.867,2582.667
7,4055.233,4089.067,2582.667
8,4024.967,4104.633,2582.667
9,4049.000,4117.267,2582.667
10,4114.600,4011.767,2582.667
11,4092.667,4095.833,2582.667
12,3998.566,4161.133,2582.667
13,4002.233,4125.667,2582.667
14,4113.700,4177.500,2582.667
15,4054.400,4109.900,2582.667
16,4074.333,4039.333,2582.667
17,4071.567,4046.067,2582.667
18,4044.033,4142.400,2582.667
19,4061.767,4057.567,2582.667
20,4080.700,4006.967,2582.667
21,4085.000,4089.067,2582.667
22,4074.033,4051.200,2582.667
23,4057.434,4066.233,2582.667
24,4008.700,4078.933,2582.667
25,4003.867,4055.100,2582.667
26,3949.733,4065.233,2582.667
27,4034.100,3983.467,2582.667
28,3958.134,4069.533,2582.667
29,4009.800,4035.400,2582.667
30,4038.200,4095.934,2582.667
31,3962.433,3988.267,2582.667
32,3939.433,3945.167,2582.667
33,3951.667,3970.500,2582.667
34,3930.433,3985.033,2582.667
35,3923.033,3979.467,2582.667
36,3889.667,3987.467,2582.667
37,3931.433,3969.700,2582.667
38,3909.967,3954.467,2582.667
39,3861.400,3902.000,2582.667
40,3856.500,3908.467,2582.667
41,3837.667,3982.833,2582.667
42,3839.733,3913.167,2582.667
43,3838.033,3821.033,2582.667
44,3833.333,3836.467,2582.667
45,3780.967,3814.900,2582.667
46,3843.333,3811.900,2582.667
47,3810.933,3789.467,2582.667
48,3758.434,3846.500,2582.667
49,3776.800,3791.467,2582.667
50,3689.733,3828.300,2582.667
51,3705.267,3755.233,2582.667
52,3682.033,3779.267,2582.667
53,3637.200,3770.000,2582.667
54,3636.134,3793.467,2582.667
55,3653.000,3703.733,2582.667
56,3591.634,3698.900,2582.667
57,3562.800,3721.533,2582.667
58,3619.667,3653.500,2582.667
59,3553.733,3712.300,2582.667
60,3644.967,3677.233,2582.667
