0,3766.000,3920.667,4067.366,4037.800,2582.667
1,3766.000,3937.800,3949.533,4067.767,2582.667
2,3766.000,3938.866,4042.533,4058.267,2582.667
3,3766.000,3953.366,3972.600,4015.067,2582.667
4,3766.000,3908.733,4067.300,4088.933,2582.667
5,3766.000,3887.833,4019.233,4035.833,2582.667
6,3766.000,3924.634,4031.866,4059.433,2582.667
7,3766.000,3913.300,3971.200,4107.900,2582.667
8,3766.000,3913.967,4004.067,4093.500,2582.667
9,3766.000,3914.200,3966.000,4078.033,2582.667
10,3766.000,3908.500,4023.333,4083.667,2582.667
11,3766.000,3969.434,3906.233,4055.200,2582.667
12,3766.000,3895.300,3982.667,4022.700,2582.667
13,3766.000,3892.733,3982.033,4081.467,2582.667
14,3766.000,3863.967,4039.866,4078.667,2582.667
15,3766.000,3858.300,3920.133,4002.500,2582.667
16,3766.000,3923.233,3944.567,3979.000,2582.667
17,3766.000,3877.866,3980.233,4114.500,2582.667
18,3766.000,3796.800,3973.400,4060.866,2582.667
19,3766.000,3883.866,3971.134,4043.600,2582.667
20,3766.000,3876.533,4038.600,4059.567,2582.667
21,3766.000,3849.333,3990.366,4113.667,2582.667
22,3766.000,3866.800,3972.500,4047.967,2582.667
23,3766.000,3861.200,3937.100,4096.600,2582.667
24,3766.000,3883.533,3924.800,4086.800,2582.667
25,3766.000,3859.333,3982.067,4053.767,2582.667
26,3766.000,3834.434,3934.067,4028.333,2582.667
27,3766.000,3852.134,3965.300,4031.533,2582.667
28,3766.000,3882.067,3992.900,4062.533,2582.667
29,3766.000,3831.900,3848.134,4015.134,2582.667
30,3766.000,3837.567,3882.933,4058.634,2582.667
31,3766.000,3804.533,3862.000,4010.400,2582.667
32,3766.000,3821.033,3881.267,3958.067,2582.667
33,3766.000,3799.033,3900.767,4011.500,2582.667
34,3766.000,3860.900,3847.267,3950.000,2582.667
35,3766.000,3818.533,3882.833,3961.634,2582.667
36,3766.000,3820.233,3840.533,3964.533,2582.667
37,3766.000,3751.333,3869.167,3956.800,2582.667
38,3766.000,3794.066,3898.366,3904.400,2582.667
39,3766.000,3865.400,3830.933,3917.667,2582.667
40,3766.000,3791.600,3884.533,3895.567,2582.667
41,3766.000,3786.167,3780.067,3850.800,2582.667
42,3766.000,3782.967,3814.500,3886.467,2582.667
43,3766.000,3777.200,3803.634,3883.200,2582.667
44,3766.000,3778.866,3776.033,3850.733,2582.667
45,3766.000,3777.733,3812.267,3884.600,2582.667
46,3766.000,3758.100,3736.866,3790.900,2582.667
47,3766.000,3726.000,3722.134,3769.767,2582.667
48,3766.000,3731.366,3761.167,3786.733,2582.667
49,3766.000,3690.000,3695.467,3748.700,2582.667
50,3766.000,3718.233,3730.933,3778.667,2582.667
51,3766.000,3743.067,3702.366,3756.800,2582.667
52,3766.000,3700.167,3673.134,3823.767,2582.667
53,3766.000,3692.800,3765.033,3745.634,2582.667
54,3766.000,3701.267,3660.267,3788.566,2582.667
55,3766.000,3659.733,3710.333,3705.300,2582.667
56,3766.000,3688.866,3747.333,3720.700,2582.667
57,3766.000,3665.700,3712.533,3717.933,2582.667
58,3766.000,3690.200,3704.634,3692.633,2582.667
59,3766.000,3653.700,3661.667,3673.900,2582.667
60,3766.000,3685.733,3668.300,3671.134,2582.667
61,3766.000,3668.366,3688.134,3698.533,2582.667
62,3766.000,3649.066,3699.667,3652.100,2582.667
63,3766.000,3636.500,3688.233,3615.900,2582.667
64,3766.000,3593.467,3630.167,3670.467,2582.667
65,3766.000,3620.200,3606.600,3598.067,2582.667
66,3766.000,3616.600,3653.167,3579.033,2582.667
67,3766.000,3639.100,3598.233,3564.067,2582.667
68,3766.000,3684.733,3587.366,3597.300,2582.667
69,3766.000,3620.200,3604.567,3594.667,2582.667
70,3766.000,3582.500,3622.967,3595.533,2582.667
71,3766.000,3653.833,3597.100,3512.733,2582.667
72,3766.000,3651.300,3613.833,3558.200,2582.667
73,3766.000,3623.700,3610.700,3591.000,2582.667
74,3766.000,3620.167,3641.067,3520.900,2582.667
75,3766.000,3612.733,3574.033,3588.767,2582.667
76,3766.000,3639.633,3545.100,3506.667,2582.667
77,3766.000,3584.800,3596.533,3514.400,2582.667
78,3766.000,3571.167,3594.634,3484.833,2582.667
79,3766.000,3624.866,3562.733,3509.700,2582.667
80,3766.000,3615.200,3566.833,3488.200,2582.667
81,3766.000,3582.067,3544.833,3497.800,2582.667
82,3766.000,3599.900,3569.800,3481.400,2582.667
83,3766.000,3653.700,3533.733,3493.366,2582.667
84,3766.000,3598.000,3566.633,3493.733,2582.667
85,3766.000,3564.233,3521.767,3497.866,2582.667
86,3766.000,3585.934,3557.366,3537.833,2582.667
87,3766.000,3580.866,3500.366,3472.467,2582.667
88,3766.000,3574.366,3498.533,3481.067,2582.667
89,3766.000,3562.333,3503.134,3445.134,2582.667
90,3766.000,3570.233,3521.433,3467.400,2582.667
91,3766.000,3573.667,3509.467,3499.700,2582.667
92,3766.000,3560.366,3507.200,3442.433,2582.667
93,3766.000,3550.066,3534.700,3422.866,2582.667
94,3766.000,3581.667,3470.433,3410.333,2582.667
95,3766.000,3502.567,3449.767,3434.067,2582.667
96,3766.000,3536.233,3462.066,3406.366,2582.667
97,3766.000,3580.000,3490.333,3380.300,2582.667
98,3766.000,3555.600,3502.600,3380.866,2582.667
99,3766.000,3546.866,3447.600,3415.567,2582.667
100,3766.000,3546.200,3434.300,3405.767,2582.667
101,3766.000,3498.533,3462.933,3412.533,2582.667
102,3766.000,3531.433,3486.067,3352.400,2582.667
103,3766.000,3533.000,3461.033,3437.267,2582.667
104,3766.000,3519.800,3433.667,3408.000,2582.667
105,3766.000,3509.467,3498.634,3411.134,2582.667
106,3766.000,3538.333,3474.500,3384.866,2582.667
107,3766.000,3503.566,3447.800,3397.233,2582.667
108,3766.000,3547.167,3442.100,3363.300,2582.667
