268,2763.300
269,2688.100
270,2781.500
271,2723.400
272,2748.100
273,2716.100
274,2777.800
275,2745.200
276,2734.300
277,2758.300
278,2757.200
279,2747.900
280,2758.900
281,2757.300
282,2761.400
283,2770.800
284,2751.500
285,2719.700
286,2754.600
287,2687.800
288,2731.600
289,2739.100
290,2704.300
291,2766.500
292,2741.000
293,2786.600
294,2726.200
295,2783.200
296,2714.200
297,2778.600
298,2773.000
299,2746.200
300,2791.700
301,2692.600
302,2757.000
303,2735.200
304,2666.700
305,2710.000
306,2755.300
307,2773.900
308,2762.100
309,2770.000
310,2760.900
311,2739.300
312,2771.800
313,2733.500
314,2745.400
315,2712.900
316,2723.300
317,2765.800
318,2745.300
319,2780.500
320,2679.900
321,2723.400
322,2750.300
323,2739.300
324,2741.400
325,2804.000
326,2742.600
327,2724.400
328,2777.000
329,2705.300
330,2727.800
331,2798.100
332,2784.000
333,2772.100
334,2695.100
335,2772.100
336,2737.700
337,2731.000
338,2772.100
339,2716.200
340,2757.900
341,2724.800
342,2740.900
343,2757.800
344,2749.900
345,2730.000
346,2728.400
347,2757.700
348,2734.500
349,2698.700
350,2719.700
351,2739.400
352,2693.000
353,2719.800
354,2755.200
355,2747.700
356,2729.000
357,2737.300
358,2733.000
359,2772.700
360,2757.300
361,2746.900
362,2693.200
363,2722.300
364,2711.200
365,2702.200
366,2754.100
367,2731.400
368,2711.200
369,2722.900
370,2707.400
371,2719.200
372,2699.900
373,2723.400
374,2717.700
375,2727.500
376,2704.800
377,2721.200
378,2767.400
379,2740.100
380,2665.200
381,2659.900
382,2688.000
383,2707.200
384,2698.100
385,2707.100
386,2715.700
387,2695.500
388,2748.800
389,2709.300
390,2709.800
391,2760.200
392,2742.500
393,2673.000
394,2689.900
395,2774.500
396,2732.400
397,2714.100
398,2712.800
399,2738.000
400,2747.200
401,2727.900
402,2718.000
403,2718.400
404,2727.000
405,2757.100
406,2761.500
407,2712.000
408,2727.900
409,2703.400
410,2674.000
411,2724.500
412,2699.300
413,2687.200
414,2641.900
415,2750.300
416,2711.500
417,2714.500
418,2679.700
419,2676.700
420,2738.500
421,2731.800
422,2744.500
423,2749.900
424,2724.700
425,2732.000
426,2740.900
427,2823.600
428,2698.000
429,2755.600
430,2677.300
431,2691.700
432,2682.200
433,2686.000
434,2679.600
435,2699.700
436,2707.100
437,2682.700
438,2688.300
439,2656.000
440,2682.800
441,2732.000
442,2700.600
443,2671.400
444,2691.700
445,2670.500
446,2689.700
447,2694.900
448,2678.200
449,2720.000
450,2665.500
451,2737.500
452,2665.700
453,2758.100
454,2683.800
455,2694.000
456,2684.500
457,2730.100
458,2716.000
459,2695.400
460,2681.700
461,2713.100
462,2705.800
463,2666.700
464,2673.900
465,2681.700
466,2661.500
467,2654.100
468,2712.000
469,2679.600
470,2691.200
471,2692.300
472,2738.000
473,2717.200
474,2681.200
475,2688.700
476,2721.000
477,2712.100
478,2697.000
479,2660.800
480,2678.100
481,2695.200
482,2732.500
483,2703.000
484,2699.200
485,2730.400
486,2709.700
487,2693.600
488,2691.000
489,2657.600
490,2744.500
491,2691.800
492,2692.300
493,2724.000
494,2689.300
495,2702.800
496,2656.100
497,2714.800
498,2703.700
499,2714.200
500,2721.000
501,2656.400
502,2704.900
503,2722.300
504,2678.500
505,2702.700
506,2729.200
507,2678.200
508,2729.800
509,2671.400
510,2672.200
511,2670.900
512,2684.700
513,2703.600
514,2700.900
515,2683.000
516,2662.500
517,2684.100
518,2749.700
519,2653.200
520,2677.100
521,2673.700
522,2729.600
523,2727.700
524,2693.700
525,2665.400
526,2710.800
527,2728.200
528,2709.600
529,2670.800
530,2672.700
531,2740.500
532,2709.800
533,2649.200
534,2706.700
535,2710.600
536,2731.400
537,2690.200
538,2700.600
539,2697.600
540,2721.000
541,2684.900
542,2662.800
543,2685.500
544,2667.600
545,2698.900
546,2715.000
547,2688.200
548,2638.400
549,2692.400
550,2703.500
551,2723.400
552,2642.100
553,2663.900
554,2671.800
555,2686.700
556,2695.400
557,2705.200
558,2631.900
559,2715.200
560,2659.900
561,2665.700
562,2678.500
563,2705.000
564,2652.100
565,2669.600
566,2696.700
567,2672.400
568,2750.200
569,2723.100
570,2659.300
571,2666.600
572,2738.600
573,2722.500
574,2708.300
575,2759.900
576,2650.900
577,2667.000
578,2682.800
579,2707.500
580,2700.400
581,2674.600
582,2711.800
583,2687.100
584,2700.700
585,2694.900
586,2706.100
587,2689.700
588,2722.900
589,2726.600
590,2733.500
591,2714.500
592,2675.500
593,2752.500
594,2718.500
595,2708.000
596,2679.600
597,2719.700
598,2741.200
599,2673.900
600,2745.200
601,2707.700
602,2676.700
603,2701.400
604,2682.800
605,2672.300
606,2715.900
607,2722.300
608,2712.200
609,2719.100
610,2716.200
611,2674.400
612,2738.000
613,2762.200
614,2741.600
615,2719.200
616,2719.800
617,2687.100
618,2701.800
619,2699.100
620,2717.300
621,2688.300
622,2675.800
623,2664.500
624,2720.200
625,2699.500
626,2756.300
627,2721.300
628,2656.700
629,2726.300
630,2714.500
631,2757.100
632,2664.100
633,2703.400
634,2654.900
635,2717.800
636,2681.500
637,2718.800
638,2691.700
639,2738.000
640,2689.200
641,2680.400
642,2737.300
643,2680.400
644,2684.600
645,2688.000
646,2710.000
647,2730.100
648,2718.600
649,2680.800
650,2695.300
651,2693.600
652,2647.100
653,2724.100
654,2714.900
655,2735.300
656,2687.600
657,2702.200
658,2711.300
659,2696.900
660,2715.700
661,2707.500
662,2749.100
663,2722.800
664,2754.200
665,2725.200
666,2741.600
667,2703.000
668,2743.600
669,2725.900
670,2692.900
671,2714.200
672,2720.700
673,2741.800
674,2687.900
675,2653.400
676,2695.400
677,2731.700
678,2671.800
679,2714.600
680,2728.000
681,2704.700
682,2669.400
683,2670.400
684,2697.800
685,2688.000
686,2700.200
687,2698.600
688,2661.700
689,2702.100
690,2686.600
691,2701.000
692,2629.700
693,2702.900
694,2631.400
695,2702.500
696,2659.200
697,2709.800
698,2710.600
699,2658.400
700,2639.100
701,2716.700
702,2694.700
703,2731.200
704,2666.000
705,2678.700
706,2684.100
707,2738.400
708,2687.200
709,2673.000
710,2678.000
711,2659.100
712,2708.900
713,2704.900
714,2686.100
715,2684.600
716,2688.700
717,2709.800
718,2730.600
719,2641.900
720,2690.400
721,2697.200
722,2728.800
723,2696.300
724,2667.300
725,2691.000
726,2680.900
727,2715.600
728,2708.000
729,2656.500
730,2760.900
731,2655.200
732,2683.000
733,2685.700
734,2712.000
735,2682.200
736,2708.500
737,2705.400
738,2671.400
739,2744.200
740,2690.100
741,2701.400
742,2733.000
743,2690.900
744,2644.400
745,2671.100
746,2691.900
747,2716.400
748,2699.200
749,2664.500
750,2658.100
751,2704.600
752,2691.000
753,2668.000
754,2661.300
755,2637.400
756,2681.000
757,2673.400
758,2675.200
759,2625.400
760,2658.800
761,2700.900
762,2635.300
763,2656.300
764,2641.100
765,2668.600
766,2675.700
767,2669.600
768,2579.900
769,2710.400
770,2672.000
771,2637.700
772,2665.500
773,2671.400
774,2619.600
775,2654.700
776,2673.100
777,2686.500
778,2657.300
779,2601.300
780,2657.900
781,2708.800
782,2635.500
783,2630.100
784,2636.000
785,2650.300
786,2637.600
787,2600.300
788,2654.200
789,2641.900
790,2702.000
791,2651.200
792,2672.300
793,2607.200
794,2698.200
795,2616.500
796,2676.400
797,2637.400
798,2734.000
799,2667.400
800,2670.700
801,2655.800
802,2650.700
803,2682.800
804,2650.200
805,2657.400
806,2640.200
807,2651.700
808,2642.600
809,2603.700
810,2655.400
811,2638.000
812,2703.400
813,2642.600
814,2668.000
815,2692.900
816,2655.100
817,2648.900
818,2673.500
819,2614.800
820,2633.000
821,2651.300
822,2700.900
823,2618.600
824,2615.900
825,2633.200
826,2647.900
827,2653.900
828,2643.000
829,2636.200
830,2684.000
831,2673.400
832,2659.600
833,2666.600
834,2633.400
835,2601.100
836,2675.200
837,2650.900
838,2671.800
839,2641.100
840,2617.600
841,2606.400
842,2666.000
843,2675.000
844,2661.000
845,2662.600
846,2669.900
847,2675.700
848,2623.100
849,2655.000
850,2589.000
851,2621.400
852,2643.800
853,2601.600
854,2679.000
855,2643.400
856,2642.800
857,2661.300
858,2621.400
859,2627.300
860,2681.000
861,2619.400
862,2648.000
863,2650.400
864,2621.600
865,2629.100
866,2664.200
867,2641.600
868,2666.700
869,2672.600
870,2646.300
871,2646.900
872,2681.600
873,2640.500
874,2625.200
875,2618.000
876,2627.500
877,2639.500
878,2658.300
879,2597.700
880,2655.700
881,2645.700
882,2677.900
883,2642.100
884,2664.000
885,2653.600
886,2667.100
887,2647.700
888,2657.300
889,2642.300
890,2713.200
891,2701.300
892,2683.000
893,2676.200
894,2645.500
895,2659.500
896,2626.300
897,2638.500
898,2675.000
899,2643.100
900,2622.800
901,2612.300
902,2638.200
903,2610.200
904,2656.800
905,2610.500
906,2660.100
907,2635.600
908,2612.900
909,2633.000
910,2668.700
911,2655.900
912,2661.300
913,2668.500
914,2635.200
915,2605.100
916,2625.700
917,2626.900
918,2649.100
919,2656.800
920,2597.000
921,2598.900
922,2670.100
923,2648.500
924,2630.500
925,2623.500
926,2674.300
927,2631.200
928,2612.100
929,2619.100
930,2646.000
931,2651.500
932,2601.000
933,2585.800
934,2624.700
935,2587.700
936,2612.500
937,2628.900
938,2648.800
939,2651.500
940,2646.500
941,2640.300
942,2634.200
943,2675.300
944,2681.400
945,2637.900
946,2617.600
947,2644.100
948,2648.900
949,2595.200
950,2648.100
951,2611.300
952,2621.700
953,2676.200
954,2623.700
955,2687.000
956,2620.800
957,2633.300
958,2653.200
959,2618.700
960,2661.000
961,2599.400
962,2647.700
963,2625.900
964,2629.600
965,2656.900
966,2611.800
967,2670.900
968,2612.000
969,2601.700
970,2641.100
971,2645.500
972,2591.500
973,2605.800
974,2634.500
975,2615.600
976,2629.000
977,2627.200
978,2647.200
979,2626.100
980,2623.600
981,2614.100
982,2645.000
983,2620.600
984,2647.200
985,2647.300
986,2604.600
987,2618.100
988,2589.600
989,2601.400
990,2637.900
991,2579.000
992,2655.500
993,2639.000
994,2611.000
995,2620.100
996,2641.200
997,2678.900
998,2635.700
999,2605.200
1000,2584.900
1001,2614.300
1002,2637.300
1003,2649.200
1004,2613.900
1005,2607.200
1006,2613.300
1007,2658.700
1008,2657.700
1009,2612.100
1010,2596.000
1011,2604.400
1012,2633.800
1013,2632.800
1014,2616.400
1015,2647.800
1016,2635.100
1017,2624.200
1018,2658.400
1019,2640.300
1020,2621.300
1021,2608.200
1022,2621.900
1023,2588.600
1024,2577.600
1025,2658.100
1026,2633.400
1027,2610.500
1028,2608.200
1029,2595.000
1030,2656.800
1031,2603.700
1032,2630.500
1033,2657.100
1034,2642.000
1035,2642.800
1036,2638.200
1037,2615.900
1038,2637.200
1039,2656.000
1040,2621.100
1041,2612.600
1042,2617.800
1043,2587.100
1044,2627.700
1045,2628.400
1046,2625.500
1047,2634.600
1048,2617.500
1049,2625.000
1050,2626.800
1051,2611.400
1052,2650.800
1053,2622.100
1054,2613.500
1055,2652.400
1056,2654.300
1057,2618.700
1058,2618.600
1059,2643.400
1060,2604.800
1061,2663.400
1062,2607.400
1063,2635.800
1064,2638.700
1065,2669.800
1066,2613.400
1067,2670.800
1068,2602.100
1069,2697.300
1070,2615.800
1071,2580.400
1072,2663.200
1073,2662.000
1074,2642.200
1075,2686.400
1076,2657.200
1077,2609.300
1078,2639.800
1079,2649.800
1080,2596.900
1081,2600.100
1082,2642.200
1083,2634.800
1084,2684.900
1085,2659.700
1086,2652.800
1087,2599.400
1088,2646.800
1089,2609.600
1090,2624.000
1091,2645.300
1092,2638.700
1093,2652.400
1094,2621.100
1095,2613.200
1096,2611.700
1097,2595.600
1098,2661.800
1099,2670.200
1100,2598.300
1101,2611.400
1102,2579.800
1103,2618.600
1104,2647.600
1105,2617.600
1106,2635.300
1107,2606.500
1108,2580.800
1109,2622.700
1110,2673.300
1111,2605.200
1112,2598.100
1113,2627.100
1114,2647.400
1115,2659.900
1116,2600.100
1117,2614.800
1118,2601.800
1119,2599.600
1120,2673.100
1121,2630.100
1122,2640.900
1123,2597.700
1124,2616.200
1125,2617.400
1126,2644.500
1127,2617.400
1128,2577.700
1129,2627.300
1130,2544.800
1131,2701.900
1132,2636.600
1133,2640.300
1134,2646.400
1135,2590.300
1136,2622.100
1137,2598.800
1138,2615.100
1139,2660.000
1140,2572.800
1141,2626.100
1142,2641.400
1143,2632.100
1144,2657.400
1145,2639.600
1146,2613.200
1147,2662.300
1148,2599.800
1149,2623.000
1150,2609.400
1151,2646.400
1152,2599.000
1153,2658.900
1154,2606.900
1155,2600.300
1156,2547.400
1157,2615.000
1158,2660.300
1159,2627.000
1160,2649.100
1161,2596.200
1162,2634.000
1163,2665.700
1164,2694.800
1165,2674.700
1166,2631.600
1167,2631.900
1168,2648.300
1169,2644.800
1170,2659.200
1171,2658.100
1172,2654.100
1173,2681.400
1174,2661.900
1175,2632.200
1176,2727.500
1177,2676.800
1178,2623.800
1179,2688.400
1180,2638.000
1181,2635.200
1182,2655.600
1183,2633.800
1184,2661.500
1185,2661.900
1186,2678.000
1187,2682.200
1188,2676.600
1189,2674.200
1190,2645.300
1191,2681.000
1192,2634.700
1193,2646.300
1194,2647.900
1195,2634.600
1196,2641.400
1197,2648.600
1198,2649.300
1199,2671.800
1200,2669.200
1201,2681.700
1202,2647.300
1203,2640.600
1204,2685.000
1205,2649.200
1206,2660.600
1207,2638.000
1208,2611.000
1209,2667.200
1210,2644.900
1211,2678.800
1212,2636.300
1213,2613.000
1214,2640.900
1215,2616.500
1216,2618.200
1217,2623.400
1218,2601.500
1219,2639.700
1220,2633.700
1221,2634.100
1222,2657.500
1223,2650.100
1224,2639.700
1225,2631.300
1226,2634.500
1227,2628.800
1228,2639.300
1229,2675.400
1230,2663.500
1231,2660.600
1232,2631.300
1233,2642.600
1234,2658.700
1235,2671.000
1236,2666.800
1237,2671.000
1238,2615.600
1239,2643.000
1240,2650.500
1241,2673.400
1242,2684.800
1243,2671.200
1244,2655.100
1245,2670.000
1246,2645.000
1247,2632.800
1248,2672.900
1249,2644.500
1250,2666.100
1251,2617.200
1252,2618.200
1253,2655.000
1254,2654.400
1255,2634.800
1256,2633.900
1257,2654.900
1258,2627.400
1259,2651.600
1260,2618.600
1261,2634.900
1262,2653.800
1263,2653.100
1264,2648.400
1265,2629.000
1266,2661.200
1267,2672.100
1268,2637.200
1269,2609.400
1270,2645.100
1271,2638.400
1272,2669.200
1273,2653.300
1274,2675.100
1275,2646.200
1276,2655.800
1277,2658.700
1278,2679.000
1279,2649.000
1280,2639.500
1281,2670.000
1282,2699.200
1283,2658.200
1284,2649.600
1285,2666.600
1286,2668.800
1287,2663.700
1288,2644.900
1289,2640.500
1290,2670.800
1291,2637.000
1292,2667.700
1293,2652.300
1294,2649.500
1295,2660.200
1296,2653.500
1297,2621.600
1298,2657.700
1299,2642.800
1300,2663.200
1301,2650.300
1302,2646.900
1303,2650.300
1304,2631.500
1305,2646.500
1306,2642.700
1307,2649.100
1308,2651.800
1309,2676.700
1310,2666.800
1311,2668.100
1312,2652.400
1313,2661.700
1314,2636.100
1315,2634.900
1316,2673.400
1317,2665.500
1318,2693.600
1319,2663.400
1320,2683.400
1321,2639.400
1322,2642.900
1323,2652.100
1324,2630.700
1325,2654.200
1326,2636.400
1327,2656.100
1328,2612.300
1329,2673.600
1330,2666.500
1331,2628.900
1332,2605.400
1333,2668.400
1334,2646.200
1335,2635.200
1336,2644.800
1337,2654.800
1338,2658.200
1339,2647.900
1340,2667.300
1341,2644.700
1342,2663.000
1343,2670.600
1344,2664.100
1345,2633.100
1346,2636.700
1347,2651.000
1348,2655.000
1349,2626.500
1350,2658.400
1351,2643.600
1352,2624.700
1353,2636.800
1354,2655.100
1355,2633.200
1356,2640.900
1357,2663.200
1358,2644.400
1359,2627.600
1360,2657.100
1361,2648.800
1362,2641.700
1363,2634.700
1364,2643.400
1365,2669.200
1366,2637.800
1367,2628.300
1368,2664.100
1369,2645.800
1370,2654.200
1371,2620.300
1372,2634.100
1373,2624.100
1374,2648.600
1375,2638.600
1376,2643.100
1377,2647.900
1378,2658.800
1379,2640.500
1380,2637.900
1381,2622.500
1382,2627.800
1383,2618.200
1384,2636.300
1385,2643.100
1386,2633.500
1387,2622.100
1388,2633.000
1389,2619.300
1390,2633.800
1391,2633.100
1392,2625.600
1393,2646.300
1394,2640.800
1395,2638.500
1396,2635.100
1397,2638.000
1398,2628.600
1399,2641.400
1400,2606.500
1401,2620.000
1402,2620.400
1403,2631.400
1404,2654.400
1405,2638.100
1406,2602.600
1407,2602.700
1408,2608.800
1409,2614.300
1410,2634.200
1411,2595.300
1412,2636.900
1413,2627.500
1414,2625.900
1415,2607.000
1416,2592.400
1417,2613.800
1418,2643.200
1419,2619.700
1420,2616.500
1421,2595.800
1422,2629.000
1423,2586.600
1424,2608.200
1425,2591.500
1426,2611.700
1427,2602.800
1428,2621.700
1429,2609.300
1430,2643.400
1431,2627.800
1432,2613.700
1433,2635.900
1434,2613.600
1435,2655.200
1436,2617.000
1437,2622.500
1438,2647.100
1439,2625.300
1440,2630.400
1441,2627.000
1442,2645.200
1443,2609.200
1444,2624.900
1445,2623.000
1446,2657.300
1447,2656.500
1448,2626.000
1449,2636.500
1450,2617.300
1451,2595.700
1452,2603.500
1453,2615.200
1454,2638.600
1455,2661.600
1456,2622.200
1457,2650.700
1458,2624.400
1459,2634.800
1460,2605.500
1461,2648.700
1462,2632.200
1463,2602.500
1464,2603.100
1465,2605.900
1466,2633.000
1467,2586.700
1468,2610.600
1469,2585.200
1470,2640.700
1471,2594.800
1472,2625.100
1473,2647.700
1474,2671.800
1475,2589.900
1476,2581.500
1477,2583.400
1478,2616.100
1479,2561.100
1480,2597.400
1481,2614.300
1482,2599.100
1483,2586.100
1484,2567.400
1485,2599.800
1486,2617.400
1487,2608.300
1488,2622.100
1489,2567.300
1490,2586.500
1491,2615.000
1492,2558.400
1493,2580.400
1494,2592.400
1495,2555.600
1496,2584.200
1497,2617.200
1498,2582.900
1499,2574.700
1500,2562.700
1501,2619.900
1502,2579.100
1503,2588.700
1504,2550.400
1505,2563.400
1506,2590.300
1507,2538.300
1508,2567.500
1509,2572.500
1510,2593.300
1511,2553.400
1512,2565.900
1513,2547.000
1514,2562.300
1515,2569.900
1516,2593.800
1517,2577.600
1518,2554.400
1519,2552.000
1520,2554.400
1521,2603.200
1522,2554.300
1523,2588.400
1524,2556.400
1525,2576.800
1526,2567.000
1527,2591.900
1528,2579.200
1529,2557.100
1530,2547.100
1531,2550.000
1532,2534.500
1533,2541.300
1534,2556.900
1535,2593.000
1536,2572.500
1537,2541.500
1538,2575.900
1539,2539.000
1540,2545.800
1541,2547.400
1542,2537.200
1543,2549.200
1544,2583.200
1545,2567.600
1546,2559.900
1547,2531.200
1548,2581.100
1549,2581.900
1550,2572.100
1551,2576.900
1552,2559.200
1553,2545.300
1554,2556.300
1555,2558.600
1556,2557.800
1557,2551.800
1558,2548.700
1559,2558.400
1560,2560.600
1561,2557.600
1562,2533.900
1563,2548.000
1564,2531.300
1565,2566.000
1566,2556.100
1567,2528.300
1568,2535.900
1569,2556.900
1570,2592.200
1571,2558.700
1572,2551.300
1573,2539.600
1574,2579.700
1575,2576.200
1576,2545.800
1577,2590.400
1578,2551.100
1579,2543.900
1580,2544.300
1581,2543.200
1582,2554.200
1583,2548.900
1584,2560.600
1585,2529.800
1586,2546.800
1587,2553.900
1588,2550.100
1589,2598.100
1590,2544.100
1591,2543.200
1592,2553.300
1593,2530.700
1594,2590.000
1595,2553.800
1596,2565.900
1597,2560.400
1598,2564.100
1599,2547.900
1600,2540.100
1601,2539.100
1602,2578.700
1603,2539.200
1604,2554.100
1605,2556.900
1606,2547.400
1607,2563.000
1608,2553.300
1609,2558.100
1610,2567.500
1611,2547.800
1612,2561.300
1613,2546.900
1614,2546.800
1615,2565.300
1616,2540.900
1617,2540.700
1618,2565.300
1619,2545.300
1620,2554.100
1621,2579.900
1622,2584.800
1623,2539.500
1624,2532.800
1625,2538.100
1626,2580.800
1627,2553.800
1628,2595.600
1629,2571.400
1630,2576.700
1631,2548.000
1632,2553.500
1633,2568.300
1634,2527.500
1635,2551.700
1636,2553.900
1637,2576.900
1638,2552.200
1639,2545.000
1640,2572.500
1641,2577.400
1642,2561.000
1643,2594.900
1644,2578.800
1645,2589.400
1646,2570.100
1647,2553.500
1648,2552.800
1649,2606.700
1650,2567.500
1651,2586.000
1652,2549.600
1653,2556.600
1654,2549.900
1655,2530.400
1656,2540.800
1657,2528.100
1658,2574.000
1659,2539.300
1660,2532.000
1661,2543.000
1662,2555.800
1663,2538.700
1664,2538.300
1665,2547.500
1666,2565.300
1667,2549.200
1668,2582.100
1669,2565.700
1670,2544.300
1671,2554.100
1672,2571.000
1673,2569.500
1674,2581.700
1675,2533.000
1676,2590.700
1677,2552.500
1678,2558.300
1679,2554.100
1680,2577.800
1681,2532.100
1682,2524.500
1683,2529.500
1684,2547.400
1685,2549.200
1686,2550.500
1687,2538.500
1688,2564.300
1689,2567.900
1690,2545.800
1691,2558.100
1692,2540.700
1693,2543.000
1694,2541.700
1695,2540.000
1696,2523.000
1697,2565.900
1698,2547.600
1699,2528.900
1700,2563.000
1701,2551.900
1702,2550.200
1703,2538.100
1704,2562.900
1705,2541.600
1706,2542.500
1707,2538.800
1708,2549.300
1709,2534.400
1710,2556.800
1711,2581.400
1712,2542.100
1713,2559.900
1714,2536.300
1715,2520.600
1716,2582.300
1717,2543.800
1718,2514.300
1719,2552.900
1720,2553.400
1721,2527.300
1722,2542.000
1723,2520.000
1724,2604.100
1725,2546.500
1726,2522.000
1727,2550.400
1728,2608.000
1729,2574.400
1730,2551.700
1731,2542.700
1732,2546.200
1733,2556.900
1734,2538.800
1735,2551.300
1736,2542.800
1737,2540.700
1738,2567.400
1739,2577.400
1740,2526.300
1741,2566.000
1742,2562.600
1743,2551.900
1744,2540.600
1745,2521.200
1746,2562.500
1747,2552.400
1748,2520.200
1749,2541.300
1750,2560.100
1751,2561.800
1752,2539.900
1753,2517.400
1754,2579.700
1755,2589.400
1756,2587.200
1757,2561.900
1758,2546.000
1759,2531.300
1760,2586.000
1761,2539.900
1762,2558.400
1763,2557.300
1764,2540.500
1765,2562.300
1766,2545.100
1767,2519.500
1768,2582.800
1769,2529.200
1770,2548.200
1771,2535.500
1772,2536.800
1773,2543.900
1774,2531.700
1775,2576.500
1776,2535.800
1777,2519.900
1778,2562.900
1779,2544.200
1780,2542.200
1781,2553.000
1782,2541.700
1783,2520.100
1784,2542.300
1785,2535.700
1786,2525.800
1787,2542.900
1788,2526.100
1789,2555.900
1790,2559.900
1791,2534.600
1792,2527.100
1793,2534.000
1794,2524.500
1795,2540.200
1796,2551.400
1797,2530.200
1798,2524.900
1799,2520.000
1800,2523.800
1801,2529.300
1802,2532.400
1803,2533.200
1804,2533.100
1805,2555.000
1806,2531.300
1807,2538.500
1808,2541.700
1809,2541.600
1810,2521.500
1811,2528.500
1812,2526.700
1813,2534.400
1814,2524.600
1815,2518.200
1816,2536.200
1817,2527.900
1818,2530.300
1819,2517.000
1820,2526.300
1821,2551.200
1822,2552.700
1823,2560.100
1824,2519.400
1825,2537.800
1826,2521.700
1827,2543.300
1828,2531.000
1829,2520.300
1830,2537.300
1831,2532.700
1832,2539.700
1833,2548.100
1834,2539.400
1835,2527.900
1836,2529.700
1837,2535.600
1838,2548.200
1839,2522.500
1840,2522.900
1841,2529.000
1842,2526.400
1843,2544.600
1844,2537.400
1845,2548.100
1846,2543.000
1847,2523.100
1848,2536.800
1849,2523.900
1850,2537.600
1851,2520.600
1852,2526.700
1853,2529.300
1854,2575.100
1855,2524.400
1856,2519.300
1857,2520.600
1858,2534.000
1859,2556.000
1860,2521.500
1861,2534.000
1862,2518.600
1863,2526.200
1864,2529.300
1865,2548.400
1866,2517.000
1867,2536.600
1868,2563.400
1869,2552.200
1870,2526.400
1871,2540.000
1872,2530.600
1873,2536.600
1874,2544.900
