0,3523.200,3410
1,3562.500,3980
2,3420.400,3529
3,3505.400,3743
4,3443.300,3824
5,3632.900,3724
6,3364.100,3639
7,3555.200,4296
8,3382.800,3512
9,3453.900,3684
10,3462.300,4035
11,3387.800,4215
12,3512.000,3960
13,3568.500,4305
14,3486.500,3770
15,3642.000,4087
16,3512.200,3628
17,3623.100,3685
18,3563.300,4672
19,3542.100,4136
20,3559.200,3836
21,3495.300,3567
22,3524.200,3665
23,3636.600,4185
24,3494.300,3947
25,3413.400,3728
26,3527.000,3984
27,3471.200,3656
28,3458.900,4300
29,3533.900,3961
30,3322.300,3853
31,3320.200,3900
32,3489.000,3931
33,3457.400,4040
34,3345.900,3549
35,3345.000,3969
36,3357.100,3377
37,3335.800,3475
38,3337.700,4022
39,3241.400,4012
40,3282.500,4002
41,3355.900,3446
42,3184.600,4150
43,3248.000,3754
44,3226.100,3603
45,3090.600,3349
46,3176.100,3911
47,3174.000,3829
48,3216.100,3665
49,3135.000,3761
50,3063.500,3870
51,3147.600,3872
52,3146.400,4016
53,3044.100,3942
54,3135.200,3464
55,2975.300,4039
56,3039.500,4002
57,2962.800,3620
58,3111.800,3984
59,2986.200,3691
60,2881.900,3969
61,3039.800,4206
62,2992.300,3475
63,2974.100,3781
64,3001.600,3548
65,2965.400,3812
66,2957.900,3916
67,2983.300,3726
68,2956.400,3797
69,2953.500,3642
70,2954.600,4258
71,2904.300,3339
72,2961.500,3634
73,2945.900,3658
74,2893.300,3705
75,2845.400,4219
76,2888.400,3613
77,2836.700,3689
78,2917.400,4220
79,2831.800,4026
80,2946.100,3420
81,2813.600,4319
82,2913.500,4108
83,2926.500,3838
84,2949.500,3424
85,2889.800,4158
86,2857.500,4100
87,2860.300,3813
88,2901.200,4036
89,2916.500,3901
90,2849.200,4088
91,2896.400,3908
92,2857.100,3335
93,2833.300,3351
94,2847.200,4239
95,2868.100,3547
96,2747.100,4133
97,2759.000,3651
98,2859.900,3741
99,2755.100,3606
100,2882.700,3936
101,2801.500,3405
102,2847.600,3706
103,2728.600,4053
104,2889.600,3785
105,2889.500,3768
106,2759.700,3805
107,2742.100,3936
108,2786.700,4027
109,2790.300,3743
110,2793.600,3745
111,2842.700,3753
112,2730.600,3498
113,2851.600,4151
114,2740.300,3754
115,2728.700,3706
116,2831.200,4351
117,2757.000,3897
118,2810.800,4230
119,2783.700,4088
120,2726.500,4182
121,2809.600,4015
122,2826.900,4501
123,2771.200,4003
124,2797.700,3459
125,2810.800,4096
126,2881.600,4052
127,2812.900,3791
128,2764.000,3553
129,2794.300,4149
130,2752.700,3682
131,2789.900,4068
132,2794.400,3909
133,2792.000,3774
134,2740.600,3827
135,2789.800,3651
136,2826.800,4193
137,2842.800,3665
138,2799.000,4283
139,2808.200,4008
140,2800.400,3748
141,2833.000,3792
142,2805.600,3945
143,2748.500,3329
144,2718.100,3804
145,2833.700,4449
146,2782.400,4154
147,2841.200,4364
148,2849.700,3460
149,2754.400,3976
150,2796.000,4115
151,2819.000,3736
152,2795.900,3827
153,2827.500,3677
154,2840.600,3920
155,2718.500,4268
156,2770.700,4016
157,2764.000,3758
158,2830.800,3760
159,2814.000,3650
160,2822.400,3894
161,2750.900,4084
162,2867.800,4668
163,2823.100,3634
164,2740.400,4358
165,2801.600,3262
166,2756.700,4174
167,2809.400,3685
168,2772.700,4421
169,2813.700,3849
170,2738.900,4068
171,2780.200,3737
172,2742.600,3935
173,2797.900,3835
174,2699.400,3739
175,2784.100,3650
176,2766.800,3484
177,2797.300,4159
178,2780.300,4339
179,2802.100,4215
180,2753.100,3805
181,2765.700,3864
182,2752.900,4007
183,2789.800,4018
184,2791.900,3666
185,2724.000,3951
186,2832.000,4006
187,2750.500,4403
